user,lang,title,timestamp,pageid,revid,parentid,sizediff
192.197.82.205,en,Carnival,2007-02-22T20:47:07Z,38483,110148199,110134892,299
192.197.82.205,en,Tetraplegia,2007-02-25T23:52:59Z,194950,110946426,109515602,42
192.197.82.205,en,Tetraplegia,2007-02-25T23:53:25Z,194950,110946505,110946426,-7
192.197.82.205,en,Tetraplegia,2007-02-25T23:58:02Z,194950,110947531,110946505,93
192.197.82.205,en,Tetraplegia,2007-02-25T23:59:20Z,194950,110947797,110947531,3
192.197.82.205,en,Shipton's Arch,2007-06-24T23:59:52Z,1806096,140406885,120279615,-1
192.197.82.205,en,Gurbax Singh Malhi,2007-06-26T17:57:24Z,1436218,140779571,139795731,-1070
192.197.82.205,en,Gurbax Singh Malhi,2007-06-27T15:20:01Z,1436218,140969934,140899096,-841
192.197.82.205,en,Gurbax Singh Malhi,2007-06-27T15:23:15Z,1436218,140970564,140969934,-250
192.197.82.205,en,Saare County,2007-06-27T15:40:15Z,395920,140974190,140250174,1
192.197.82.205,en,Partition of Quebec,2007-06-27T15:50:03Z,8317587,140976233,138298135,82
192.197.82.205,en,Partition of Quebec,2007-07-03T14:15:02Z,8317587,142246359,141398271,621
192.197.82.205,en,Partition of Quebec,2007-07-03T14:15:52Z,8317587,142246496,142246359,4
192.197.82.205,en,Partition of Quebec,2007-07-03T14:16:43Z,8317587,142246631,142246496,-4
192.197.82.205,en,Partition of Quebec,2007-07-03T19:37:36Z,8317587,142300009,142246631,840
192.197.82.205,en,Partition of Quebec,2007-07-03T19:38:16Z,8317587,142300182,142300009,0
192.197.82.205,en,Partition of Quebec,2007-07-03T19:38:45Z,8317587,142300314,142300182,-1
192.197.82.205,en,Raymond Villeneuve,2007-07-03T19:57:38Z,1907815,142304909,141971156,675
192.197.82.205,en,Partition of Quebec,2007-07-03T20:11:50Z,8317587,142308065,142300314,59
192.197.82.205,en,Partition of Quebec,2007-07-03T20:17:14Z,8317587,142309235,142308065,-181
192.197.82.205,en,Partition of Quebec,2007-07-03T20:23:36Z,8317587,142310497,142309235,89
192.197.82.205,en,Partition of Quebec,2007-07-03T20:24:19Z,8317587,142310646,142310497,2
192.197.82.205,en,Partition of Quebec,2007-07-03T20:45:45Z,8317587,142314899,142310646,1308
192.197.82.205,en,Partition of Quebec,2007-07-03T20:46:23Z,8317587,142315011,142314899,-1
192.197.82.205,en,Partition of Quebec,2007-07-03T20:53:49Z,8317587,142316206,142315011,4
192.197.82.205,en,Partition of Quebec,2007-07-03T20:54:46Z,8317587,142316408,142316206,46
192.197.82.205,en,Partition of Quebec,2007-07-03T21:06:36Z,8317587,142318479,142316408,478
192.197.82.205,en,Partition of Quebec,2007-07-03T21:07:47Z,8317587,142318715,142318479,0
192.197.82.205,en,Partition of Quebec,2007-07-03T21:08:24Z,8317587,142318847,142318715,0
192.197.82.205,en,Partition of Quebec,2007-07-03T21:08:48Z,8317587,142318916,142318847,0
192.197.82.205,en,Partition of Quebec,2007-07-03T21:33:30Z,8317587,142323609,142318916,204
192.197.82.205,en,Partition of Quebec,2007-07-03T21:35:51Z,8317587,142324057,142323794,37
192.197.82.205,en,"Washington, D.C.",2007-07-04T16:22:59Z,108956,142481375,142268588,23
192.197.82.205,en,Burning of Washington,2007-07-04T16:29:26Z,1335486,142482343,142250000,32
192.197.82.205,en,Storm chasing,2007-07-04T18:02:30Z,426205,142499611,141799641,1
192.197.82.205,en,Feng shui,2007-07-04T20:13:51Z,190485,142524926,142330326,-1
192.197.82.205,en,Navdeep Bains,2007-11-21T18:32:53Z,969744,172950847,168515292,0
192.197.82.205,en,Navdeep Bains,2007-11-21T18:35:07Z,969744,172951283,172950847,79
192.197.82.205,en,Navdeep Bains,2007-11-21T18:40:32Z,969744,172952262,172951283,66
192.197.82.205,en,Estremenho dialect,2007-11-21T18:51:15Z,13252700,172954172,158620186,63
192.197.82.205,en,Bullfighting,2008-01-29T16:41:40Z,23278125,187716375,187613505,50
192.197.82.205,en,Bullfighting,2008-01-29T16:42:08Z,23278125,187716452,187716375,10
192.197.82.205,en,Music of Israel,2008-01-29T21:05:50Z,413617,187772869,186876985,197
192.197.82.205,en,List of capitals in the United States,2008-01-30T18:06:12Z,255627,187960462,187955799,16
192.197.82.205,en,Pride Week (Toronto),2008-02-01T16:26:00Z,446964,188399769,186664346,53
192.197.82.205,en,San Marino,2008-02-11T17:31:36Z,27248,190659765,190656551,0
192.197.82.205,en,2008 East Timorese assassination attempts,2008-02-12T17:10:36Z,15701066,190931414,190884768,285
192.197.82.205,en,Afterhours club,2008-02-12T17:22:37Z,2250576,190933983,188852365,-31
192.197.82.205,en,Simón Bolívar,2008-02-12T17:36:32Z,55917,190936863,190340520,17
192.197.82.205,en,Treaty of Lisbon,2008-02-20T17:12:43Z,21222104,192830997,192812856,3
192.197.82.205,en,Edinburgh,2008-02-22T17:05:19Z,9602,193300894,193256994,-28
192.197.82.205,en,Burning of Washington,2008-02-22T17:37:18Z,1335486,193307066,193210045,15
192.197.82.205,en,Dinner,2008-02-22T20:12:53Z,71691,193338600,190850140,11
192.197.82.205,en,Caracas,2008-02-25T20:17:10Z,55289,194002005,193126641,34
192.197.82.205,en,Baby boomers,2008-02-26T20:06:20Z,47127,194238697,193839725,5
192.197.82.205,en,Tony Atlas,2008-02-26T21:52:04Z,1690669,194265054,192669951,169
192.197.82.205,en,Fred Ottman,2008-02-26T22:08:09Z,868722,194269047,193733911,53
192.197.82.205,en,People mover,2008-02-27T20:45:20Z,50768,194493462,192895960,3
192.197.82.205,en,Mario Silva,2008-02-29T15:17:40Z,700197,194904445,188120755,61
192.197.82.205,en,Mario Silva,2008-02-29T15:18:14Z,700197,194904541,194904445,4
192.197.82.205,en,Portuguese Canadian,2008-02-29T15:19:19Z,1939416,194904716,194102906,-5
192.197.82.205,en,Mario Silva,2008-03-03T15:38:08Z,700197,195564627,194920992,4039
192.197.82.205,en,Vaisakhi,2008-03-03T17:59:20Z,1321609,195595081,195359540,2
192.197.82.205,en,Military Forces of Colombia,2008-03-04T15:01:45Z,5843,195807366,195799084,93
192.197.82.205,en,2008 Andean diplomatic crisis,2008-03-04T16:26:37Z,16065794,195822890,195821720,630
192.197.82.205,en,2008 Andean diplomatic crisis,2008-03-04T16:37:20Z,16065794,195824954,195822890,657
192.197.82.205,en,Template:Colombia conflict,2008-03-04T16:38:49Z,4147371,195825268,195705704,49
192.197.82.205,en,Template:Colombia conflict,2008-03-04T16:40:37Z,4147371,195825662,195825268,42
192.197.82.205,en,Portuguese people,2008-03-04T19:47:36Z,970642,195863749,195808953,68
192.197.82.205,en,Portuguese people,2008-03-04T19:48:16Z,970642,195863913,195863749,26
192.197.82.205,en,2008 Andean diplomatic crisis,2008-03-05T15:07:25Z,16065794,196046470,196039403,503
192.197.82.205,en,Template:Colombia conflict,2008-03-06T16:24:23Z,4147371,196308514,196294776,86
192.197.82.205,en,Tea culture,2008-03-13T18:50:52Z,1866758,198018234,197219406,141
192.197.82.205,en,Romani people,2008-03-18T18:33:16Z,26152,199141157,199116457,9
192.197.82.205,en,Romani people,2008-03-18T18:34:31Z,26152,199141406,199141157,-9
192.197.82.205,en,Romani people,2008-03-18T18:35:05Z,26152,199141540,199141406,11
192.197.82.205,en,History of the Romani people,2008-03-18T18:37:40Z,4536912,199142127,192288671,9
192.197.82.205,en,History of the Romani people,2008-03-18T18:37:54Z,4536912,199142175,199142127,4
192.197.82.205,en,Rod Bruinooge,2008-03-20T18:29:44Z,1009520,199644128,190308662,74
192.197.82.205,en,Spanish colonization of the Americas,2008-03-27T16:34:38Z,53091,201353687,201291696,79
192.197.82.205,en,Spanish colonization of the Americas,2008-03-27T16:39:57Z,53091,201354909,201353687,28
192.197.82.205,en,Portuguese colonization of the Americas,2008-03-27T17:23:26Z,71601,201364641,195596622,69
192.197.82.205,en,Portuguese colonization of the Americas,2008-03-27T17:23:43Z,71601,201364702,201364641,1
192.197.82.205,en,Dean Allison,2008-04-09T19:48:15Z,484695,204523038,200376044,-122
192.197.82.205,en,Dean Allison,2008-04-09T19:50:08Z,484695,204523482,204523038,27
192.197.82.205,en,Pizza Hut,2008-04-11T17:14:14Z,37561,204955226,204740401,20
192.197.82.205,en,Pantheon,2008-04-23T15:19:28Z,23814,207623354,207377640,132
192.197.82.205,en,Luke Richardson,2008-05-07T17:47:22Z,3331742,210848768,209414655,120
192.197.82.205,en,Joyce Murray,2008-05-22T22:19:31Z,13320883,214292181,214097557,-430
192.197.82.205,en,Anger Management (film),2008-05-23T19:33:24Z,23631832,214481926,213012543,1
192.197.82.205,en,Satinder Bindra,2008-05-26T23:33:51Z,3397384,215158137,196699900,50
192.197.82.205,en,Satinder Bindra,2008-05-26T23:34:38Z,3397384,215158267,215158137,-256
192.197.82.205,en,Satinder Bindra,2008-05-26T23:35:00Z,3397384,215158319,215158267,-26
192.197.82.205,en,"Gun, with Occasional Music",2008-05-28T20:33:05Z,630706,215577560,206821456,-1
192.197.82.205,en,Spanish Armada,2008-05-28T21:14:54Z,5070109,215587125,215581384,-26
192.197.82.205,en,Lou Albano,2008-06-05T16:03:36Z,1634309,217333820,211783020,0
192.197.82.205,en,Hipster (contemporary subculture),2008-06-05T21:17:45Z,8612424,217397476,217320327,-4
192.197.82.205,en,Steven Fletcher (politician),2008-06-07T23:18:32Z,773683,217843430,217683780,-919
192.197.82.205,en,Steven Fletcher (politician),2008-06-08T04:28:44Z,773683,217889151,217882461,-919
192.197.82.205,en,Steven Fletcher (politician),2008-06-08T04:39:35Z,773683,217890399,217890198,54
192.197.82.205,en,Effect of the 2007–08 Writers Guild of America strike on television,2008-06-09T20:00:27Z,14266910,218240313,218093192,0
192.197.82.205,en,Steven Fletcher (politician),2008-06-14T03:28:18Z,773683,219215280,219181098,-919
192.197.82.205,en,Culture of France,2008-06-17T17:49:44Z,98988,219965829,219551229,2
192.197.82.205,en,Get Happy,2008-07-09T13:48:58Z,17195967,224571233,209244607,77
192.197.82.205,en,Teotihuacan,2008-07-14T14:01:53Z,81553,225596748,225592105,0
192.197.82.205,en,Bogotá,2008-07-22T18:47:40Z,211271,227254155,227144287,3
192.197.82.205,en,Denis Coderre,2008-08-04T19:31:36Z,852549,229832422,228918575,-130
192.197.82.205,en,Pete Rose,2008-08-14T14:14:43Z,52970,231906638,231738080,0
192.197.82.205,en,Mário Soares,2008-08-18T19:09:17Z,357440,232743915,230348001,-312
192.197.82.205,en,Mário Soares,2008-08-18T19:11:05Z,357440,232744283,232743915,-932
192.197.82.205,en,John McKay (politician),2008-08-26T13:06:07Z,1137242,234343497,234074341,1
192.197.82.205,en,John McKay (politician),2008-08-26T14:03:50Z,1137242,234353356,234343497,-2
192.197.82.205,en,John McKay (politician),2008-08-26T14:11:41Z,1137242,234354514,234353356,1
192.197.82.205,en,John McKay (politician),2008-08-26T14:13:07Z,1137242,234354747,234354514,0
192.197.82.205,en,John McKay (politician),2008-08-26T14:14:52Z,1137242,234355064,234354747,-2
192.197.82.205,en,John McKay (politician),2008-08-26T14:16:40Z,1137242,234355333,234355064,4
192.197.82.205,en,John McKay (politician),2008-08-26T14:20:22Z,1137242,234355918,234355333,-2
192.197.82.205,en,John McKay (politician),2008-08-26T14:21:22Z,1137242,234356100,234355918,-3
192.197.82.205,en,Two-party system,2008-08-29T16:27:02Z,31605,235013236,232402390,14
192.197.82.205,en,John McKay (politician),2008-09-02T20:31:14Z,1137242,235886496,235514239,207
192.197.82.205,en,John McKay (politician),2008-09-02T20:31:50Z,1137242,235886598,235886496,3
192.197.82.205,en,"Fairview, Nova Scotia",2008-09-15T15:26:25Z,6781889,238598156,225081515,-130
192.197.82.205,en,"Fairview, Nova Scotia",2008-09-15T15:29:14Z,6781889,238598665,238598156,113
192.197.82.205,en,"Fairview, Nova Scotia",2008-09-15T15:33:26Z,6781889,238599468,238598665,135
192.197.82.205,en,"Fairview, Nova Scotia",2008-09-15T15:33:55Z,6781889,238599551,238599468,-1
192.197.82.205,en,Flag of Portugal,2008-12-15T19:18:32Z,455084,258176617,253690111,-4
192.197.82.205,en,Andrew Scheer,2008-12-19T20:55:31Z,1368671,259036855,258645096,-505
192.197.82.205,en,Bavaria Brewery (Colombia),2009-02-13T20:56:05Z,8966968,270522333,268452760,72
192.197.82.205,en,Financial crisis of 2007–08,2009-02-18T15:44:47Z,32005855,271585929,271535704,100
192.197.82.205,en,Agostino Codazzi,2009-02-19T19:27:14Z,7724208,271893303,269969113,135
192.197.82.205,en,André Amade,2009-02-20T18:35:08Z,16335823,272108724,271709305,68
192.197.82.205,en,Spanish Civil War,2009-03-11T14:38:55Z,18842471,276517273,276116782,527
192.197.82.205,en,Ecuador,2009-03-11T15:38:21Z,9334,276527876,276423851,53
192.197.82.205,en,Ecuador,2009-03-11T15:39:21Z,9334,276528085,276527876,-65
192.197.82.205,en,Hyphenated American,2009-04-08T13:57:55Z,371846,282553189,279566415,15
192.197.82.205,en,"Progressive Conservative Party of Ontario leadership election, 2009",2009-04-23T17:53:50Z,21848537,285691731,285680785,-30
192.197.82.205,en,Steven Fletcher (politician),2009-04-26T03:02:23Z,773683,286159949,285768595,13892
192.197.82.205,en,Demographics of Portugal,2009-04-30T14:27:43Z,56960,287056785,286672225,41
192.197.82.205,en,Sephardi Jews,2009-05-01T15:13:35Z,150185,287261274,285809341,-1
192.197.82.205,en,Sephardi Jews,2009-05-01T15:15:07Z,150185,287261577,287261274,1
192.197.82.205,en,"Liberal Party of Canada candidates, 2008 Canadian federal election",2009-05-12T13:54:46Z,12890300,289464102,288994889,-2
192.197.82.205,en,"Liberal Party of Canada candidates, 2008 Canadian federal election",2009-05-12T13:55:15Z,12890300,289464196,289464102,13
192.197.82.205,en,"Liberal Party of Canada candidates, 2008 Canadian federal election",2009-05-12T13:55:46Z,12890300,289464270,289464196,15
192.197.82.205,en,"Liberal Party of Canada candidates, 2008 Canadian federal election",2009-05-12T13:56:09Z,12890300,289464343,289464270,15
192.197.82.205,en,"Liberal Party of Canada candidates, 2008 Canadian federal election",2009-05-12T13:57:55Z,12890300,289464616,289464343,-2
192.197.82.205,en,"Liberal Party of Canada candidates, 2008 Canadian federal election",2009-05-12T13:58:02Z,12890300,289464632,289464616,-2
192.197.82.205,en,"Liberal Party of Canada candidates, 2008 Canadian federal election",2009-05-12T13:58:17Z,12890300,289464679,289464632,15
192.197.82.205,en,"Liberal Party of Canada candidates, 2008 Canadian federal election",2009-05-12T13:58:38Z,12890300,289464736,289464679,15
192.197.82.205,en,"Liberal Party of Canada candidates, 2008 Canadian federal election",2009-05-12T14:01:18Z,12890300,289465170,289464736,-15
192.197.82.205,en,"Liberal Party of Canada candidates, 2008 Canadian federal election",2009-05-12T14:01:21Z,12890300,289465179,289465170,-15
192.197.82.205,en,"Liberal Party of Canada candidates, 2008 Canadian federal election",2009-05-12T14:01:27Z,12890300,289465198,289465179,2
192.197.82.205,en,"Liberal Party of Canada candidates, 2008 Canadian federal election",2009-05-12T14:01:34Z,12890300,289465214,289465198,-15
192.197.82.205,en,"Liberal Party of Canada candidates, 2008 Canadian federal election",2009-05-12T14:08:19Z,12890300,289466356,289465214,-13
192.197.82.205,en,"Liberal Party of Canada candidates, 2008 Canadian federal election",2009-05-12T14:09:18Z,12890300,289466519,289466356,2
192.197.82.205,en,"Liberal Party of Canada candidates, 2008 Canadian federal election",2009-05-12T14:10:15Z,12890300,289466682,289466519,2
192.197.82.205,en,"Liberal Party of Canada candidates, 2008 Canadian federal election",2009-05-12T14:10:23Z,12890300,289466707,289466682,-15
192.197.82.205,en,Copacabana (Rio de Janeiro),2009-06-02T15:40:58Z,6724,293963983,293879057,-247
192.197.82.205,en,Maurice A. Dionne,2009-07-08T16:39:16Z,1624381,301017449,284053517,4
192.197.82.205,en,Maurice A. Dionne,2009-07-08T16:39:34Z,1624381,301017505,301017449,4
192.197.82.205,en,Resurrection Catholic Secondary School,2009-07-09T20:03:30Z,5916600,301247668,298441716,54
192.197.82.205,en,Resurrection Catholic Secondary School,2009-07-09T20:04:46Z,5916600,301247867,301247668,-1
192.197.82.205,en,George Smitherman,2009-07-28T13:58:21Z,372120,304679970,304130404,-151
192.197.82.205,en,George Smitherman,2009-07-28T14:39:19Z,372120,304685774,304679970,-2
192.197.82.205,en,George Smitherman,2009-07-28T17:25:29Z,372120,304712876,304685774,26
192.197.82.205,en,George Smitherman,2009-07-28T17:27:06Z,372120,304713112,304712876,18
192.197.82.205,en,George Smitherman,2009-07-28T17:27:46Z,372120,304713212,304713112,-285
192.197.82.205,en,George Smitherman,2009-07-28T17:28:24Z,372120,304713319,304713212,284
192.197.82.205,en,George Smitherman,2009-07-28T17:42:35Z,372120,304715684,304713319,-46
192.197.82.205,en,George Smitherman,2009-07-28T17:56:06Z,372120,304717958,304715684,-9
192.197.82.205,en,"Victoria University, Toronto",2009-08-05T14:27:32Z,32774,306212543,305535662,19
192.197.82.205,en,Kelly Regan,2009-08-07T15:14:09Z,22082670,306614567,302534749,10
192.197.82.205,en,List of Labanas,2009-08-11T14:47:34Z,11881257,307369207,299996758,73
192.197.82.205,en,History of Belgium,2009-08-13T17:46:20Z,42370,307781388,306852886,-170
192.197.82.205,en,List of shopping streets and districts by city,2009-09-25T15:40:34Z,3565364,316140287,316073994,26
192.197.82.205,en,List of shopping streets and districts by city,2009-09-25T15:40:57Z,3565364,316140344,316140287,-3
192.197.82.205,en,List of shopping streets and districts by city,2009-09-25T15:41:10Z,3565364,316140374,316140344,1
192.197.82.205,en,List of shopping streets and districts by city,2009-09-25T15:42:41Z,3565364,316140591,316140374,1
192.197.82.205,en,List of shopping streets and districts by city,2009-09-25T15:43:11Z,3565364,316140674,316140591,5
192.197.82.205,en,List of shopping streets and districts by city,2009-09-25T15:43:36Z,3565364,316140737,316140674,4
192.197.82.205,en,Resurrection Catholic Secondary School,2009-09-25T20:42:30Z,5916600,316190659,314983508,-88
192.197.82.205,en,Resurrection Catholic Secondary School,2009-09-25T20:43:09Z,5916600,316190785,316190659,11
192.197.82.205,en,Maria Mourani,2009-10-07T17:55:39Z,3527386,318496012,317293240,-359
192.197.82.205,en,Christian democracy,2009-10-19T18:54:36Z,328969,320846598,319013873,44
192.197.82.205,en,Jubilee Diamond,2009-10-20T15:46:46Z,1909032,321018465,166028635,8
192.197.82.205,en,Jubilee Diamond,2009-10-20T15:46:59Z,1909032,321018512,321018465,-16
192.197.82.205,en,Portugal,2009-12-17T19:29:53Z,23033,332349901,332038377,15
192.197.82.205,en,Leonard Nimoy,2009-12-22T17:03:39Z,53569,333301699,332904268,52
192.197.82.205,en,Leonard Nimoy,2009-12-22T17:04:29Z,53569,333301903,333301699,1
192.197.82.205,en,Leonard Nimoy,2009-12-22T17:06:15Z,53569,333302315,333301903,30
192.197.82.205,en,Leonard Nimoy,2009-12-22T17:07:21Z,53569,333302582,333302315,0
192.197.82.205,en,Leonard Nimoy,2009-12-22T17:10:06Z,53569,333303224,333302582,12
192.197.82.205,en,List of Star Trek novels,2009-12-23T15:44:24Z,666857,333568636,332944653,38
192.197.82.205,en,List of Star Trek novels,2009-12-23T15:45:20Z,666857,333568784,333568636,4
192.197.82.205,en,List of Star Trek novels,2009-12-23T15:47:59Z,666857,333569183,333568784,29
192.197.82.205,en,List of Star Trek novels,2009-12-23T15:48:53Z,666857,333569313,333569183,29
192.197.82.205,en,List of Star Trek novels,2009-12-23T15:50:12Z,666857,333569489,333569313,58
192.197.82.205,en,List of Star Trek novels,2009-12-23T15:51:25Z,666857,333569674,333569489,58
192.197.82.205,en,List of Star Trek novels,2009-12-23T15:55:18Z,666857,333570246,333569674,30
192.197.82.205,en,List of Star Trek novels,2009-12-23T15:57:09Z,666857,333570508,333570246,30
192.197.82.205,en,List of Star Trek novels,2009-12-23T15:59:33Z,666857,333570833,333570508,13
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:02:06Z,666857,333571174,333570833,13
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:03:51Z,666857,333571432,333571174,30
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:04:52Z,666857,333571578,333571432,30
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:06:08Z,666857,333571765,333571578,23
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:07:03Z,666857,333571877,333571765,23
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:08:41Z,666857,333572089,333571877,46
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:11:54Z,666857,333572520,333572089,180
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:20:50Z,666857,333573824,333572520,20
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:22:03Z,666857,333573999,333573824,30
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:23:07Z,666857,333574184,333573999,13
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:31:32Z,666857,333575399,333574184,23
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:32:54Z,666857,333575634,333575399,50
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:35:16Z,666857,333576000,333575634,19
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:36:02Z,666857,333576110,333576000,20
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:37:38Z,666857,333576364,333576110,19
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:39:25Z,666857,333576661,333576364,19
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:40:54Z,666857,333576940,333576661,25
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:41:50Z,666857,333577099,333576940,19
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:44:34Z,666857,333577565,333577099,37
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:46:03Z,666857,333577813,333577565,29
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:47:14Z,666857,333578019,333577813,19
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:48:26Z,666857,333578207,333578019,21
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:49:59Z,666857,333578455,333578207,42
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:54:00Z,666857,333579184,333578455,53
192.197.82.205,en,List of Star Trek novels,2009-12-23T16:55:44Z,666857,333579548,333579184,21
192.197.82.205,en,List of Star Trek novels,2009-12-23T17:31:15Z,666857,333587687,333585243,13
192.197.82.205,en,List of Star Trek novels,2009-12-23T17:37:42Z,666857,333589158,333587687,48
192.197.82.205,en,List of Star Trek novels,2009-12-23T17:49:53Z,666857,333591915,333589158,227
192.197.82.205,en,List of Star Trek novels,2009-12-23T17:56:59Z,666857,333593696,333591915,46
192.197.82.205,en,List of Star Trek novels,2009-12-23T18:00:24Z,666857,333594382,333593696,35
192.197.82.205,en,List of Star Trek novels,2009-12-23T19:20:02Z,666857,333613386,333594382,28
192.197.82.205,en,List of Star Trek novels,2009-12-23T19:23:02Z,666857,333614159,333613386,62
192.197.82.205,en,List of Star Trek novels,2009-12-23T19:26:01Z,666857,333614972,333614159,13
192.197.82.205,en,List of Star Trek novels,2009-12-23T19:28:16Z,666857,333615594,333614972,30
192.197.82.205,en,List of Star Trek novels,2009-12-23T19:40:47Z,666857,333618728,333615594,189
192.197.82.205,en,List of Star Trek novels,2009-12-23T19:55:11Z,666857,333622475,333618728,117
192.197.82.205,en,List of Star Trek novels,2009-12-23T20:00:30Z,666857,333623889,333622475,16
192.197.82.205,en,List of Star Trek novels,2009-12-23T20:03:42Z,666857,333624750,333623889,12
192.197.82.205,en,List of Star Trek novels,2009-12-24T14:40:49Z,666857,333814053,333645468,43
192.197.82.205,en,List of Star Trek novels,2009-12-24T14:41:59Z,666857,333814178,333814053,43
192.197.82.205,en,List of Star Trek novels,2009-12-24T14:43:32Z,666857,333814346,333814178,43
192.197.82.205,en,List of Star Trek novels,2009-12-24T14:44:45Z,666857,333814512,333814346,38
192.197.82.205,en,List of Star Trek novels,2009-12-24T14:46:07Z,666857,333814667,333814512,41
192.197.82.205,en,List of Star Trek novels,2009-12-24T14:47:20Z,666857,333814790,333814667,49
192.197.82.205,en,List of Star Trek novels,2009-12-24T14:48:20Z,666857,333814913,333814790,36
192.197.82.205,en,List of Star Trek novels,2009-12-24T14:50:00Z,666857,333815108,333814913,48
192.197.82.205,en,List of Star Trek novels,2009-12-24T14:52:35Z,666857,333815419,333815108,13
192.197.82.205,en,List of Star Trek novels,2009-12-24T14:53:44Z,666857,333815565,333815419,20
192.197.82.205,en,List of Star Trek novels,2009-12-24T14:55:46Z,666857,333815818,333815565,37
192.197.82.205,en,List of Star Trek novels,2009-12-24T14:57:17Z,666857,333816004,333815818,28
192.197.82.205,en,List of Star Trek novels,2009-12-24T14:58:49Z,666857,333816196,333816004,21
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:00:57Z,666857,333816445,333816196,21
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:03:54Z,666857,333816801,333816445,38
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:05:21Z,666857,333817000,333816801,35
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:07:20Z,666857,333817247,333817000,45
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:14:11Z,666857,333818124,333817247,72
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:15:28Z,666857,333818318,333818124,25
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:16:53Z,666857,333818536,333818318,30
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:18:47Z,666857,333818818,333818536,25
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:22:51Z,666857,333819449,333818818,50
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:33:32Z,666857,333820915,333819449,33
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:44:07Z,666857,333822137,333820915,43
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:46:14Z,666857,333822433,333822137,20
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:47:42Z,666857,333822590,333822433,29
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:52:50Z,666857,333823274,333822590,88
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:54:30Z,666857,333823498,333823274,50
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:55:56Z,666857,333823697,333823498,45
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:57:41Z,666857,333823905,333823697,29
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:58:43Z,666857,333824036,333823905,29
192.197.82.205,en,List of Star Trek novels,2009-12-24T15:59:50Z,666857,333824225,333824036,30
192.197.82.205,en,List of Star Trek novels,2009-12-24T16:02:26Z,666857,333824551,333824225,57
192.197.82.205,en,List of Star Trek novels,2009-12-24T16:04:28Z,666857,333824774,333824551,47
192.197.82.205,en,List of Star Trek novels,2009-12-24T16:08:17Z,666857,333825275,333824774,25
192.197.82.205,en,List of Star Trek novels,2009-12-24T16:12:50Z,666857,333825835,333825275,53
192.197.82.205,en,List of Star Trek novels,2009-12-24T16:14:25Z,666857,333826003,333825835,35
192.197.82.205,en,Siobhán Coady,2010-01-07T13:20:32Z,1544291,336391658,327791802,-401
192.197.82.205,en,Siobhán Coady,2010-01-07T13:21:45Z,1544291,336391813,336391658,-507
192.197.82.205,en,Siobhán Coady,2010-01-07T13:34:10Z,1544291,336393288,336392025,-997
192.197.82.205,en,Humanitarian response to the 2010 Haiti earthquake,2010-01-14T16:36:32Z,25802284,337820545,337819887,25
192.197.82.205,en,Humanitarian response to the 2010 Haiti earthquake,2010-01-14T16:44:19Z,25802284,337821711,337821650,135
192.197.82.205,en,Carnation Revolution,2010-01-14T18:01:04Z,277776,337835264,337479135,2
192.197.82.205,en,2000s (decade),2010-01-19T21:12:32Z,34579,338826360,338712722,88
192.197.82.205,en,Irene Mathyssen,2010-02-01T17:24:49Z,484675,341304424,341302358,190
